Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
TCGA-HZ-A49I-01,0.070936522,0,0,0.003948807,0,0.100253655,0,0.045879784,0.085040879,0,0.018670569,0.012185733,0.297747774,0.260716434,0.007004678,0.154869754,0,0.040628653,0.032750657,0,0.009468883,0,0,0.815642487,0.669174118,1.140102784
TCGA-HZ-A4BH-01,0.074022516,0.037250334,0,0.061630816,0,0.138740879,0,0.109752527,0.054566237,0,0.007751108,0.042060345,0.015665524,0.185985606,0.077403277,0.218081134,0.002429514,0.04134148,0.036468976,0,0,0,0,0.784540836,0.708345051,1.103150274
TCGA-HZ-A4BK-01,0.036835412,0,0,0.067905382,0,0.154490076,0,0.029181257,0.078812726,0,0.037273715,0.009884203,0.089321788,0.231826069,0.021168989,0.18887103,0,0.005736574,0.094896262,0,0,0,0,0.808650295,0.687836094,1.046203482
TCGA-HZ-A77O-01,0.004942408,0.000214411,0,0.032414507,0,0.060776841,0,0.022175245,0.069734538,0,0,0.060303062,0.021051745,0.118506695,0.039420463,0.215568558,0.008987954,0.005488983,0.034123402,0,0,0.006480449,0,0.695482908,0.750490158,0.700189262
TCGA-HZ-A77P-01,0.026310389,0,0.000163645,0.065974686,0,0.146420172,0,0.015322876,0.034603217,0,0.030466299,0.000330344,0.064940486,0,0.012143015,0.342168862,0,0.022645089,0.113877976,0,0,0,0,0.691585159,0.763600471,0.875367055
TCGA-HZ-A77Q-01,0.236745219,0,0,0.008910121,0,0.257192258,0,0.054412416,0.050925178,0,0.011978428,0.030272958,0.0631182,0.21132555,0.015522416,0.272071553,0,0.04607189,0.069621231,0,0.007489464,0.018172226,0,0.749610767,0.73571919,1.353829109
TCGA-HZ-A8P0-01,0.025020006,0.005068367,0.006359376,0.014512782,0,0.115756139,0,0.035609065,0.03821925,0,0.042631,0,0,0.197582359,0.00881789,0.15167851,0,0,0,0.044380047,0,0.018741279,0,0.709236206,0.734622,0.704376069
TCGA-HZ-A8P1-01,0.001144602,0.008035403,0,0.012035176,0,0.174489385,0,0.007119739,0.039263272,0,0.025135705,0.007216644,0.007264115,0.074403091,0.013045923,0.157448289,0.00497875,0,0.006355681,0.024114938,0,0,0,0.454655414,0.890057819,0.562050713
TCGA-HZ-A9TJ-06,0.000517851,0.016131346,0,0.035319086,0,0.094033414,0,0.046011339,0.036628571,0,0.009087781,0.005652209,0.016850789,0.139885381,0.007271954,0.2108884,0,0,0.010548231,0,0.003941322,0,0,0.388539104,0.928717186,0.632767676
TCGA-HZ-A9TJ-01,0.004459461,0.022153574,0.007802503,0.02218281,0,0.141686797,0,0.007470754,0.051052497,0,0.014360372,0.02426667,0.011859735,0.117975784,0.020785372,0.155868665,0.000211616,0.018991905,0.042760548,0,0,0,0,0.449840012,0.89236428,0.663889064
TCGA-IB-7644-01,0.008284958,0,0,0.010196157,0,0.270540303,0,0.000909378,0.040504839,0,0.001081625,0.02762488,0.025704305,0.050255656,0.003653061,0.17262784,0.028037751,0.027957086,0.043638194,0.011581788,0,0.004870339,0,0.593952584,0.817463084,0.72746816
TCGA-IB-7645-01,0.067596536,0,0,0.044976529,0,0.383718357,0.01735835,0.014053971,0.054247379,0,0.039231502,0,0.057535742,0.160728793,0.051541632,0.360427708,0.008941455,0.038005311,0.040141699,0,0,0.015440884,0,0.761652359,0.720476088,1.353945847
TCGA-IB-7646-01,0.024232142,0,0.00122205,0.013003548,0,0.168104674,0.029007761,0.048355754,0.011757491,0,0,0.063771411,0.027480588,0.134501016,0.068160213,0.286488785,0.00095264,0.067517406,0.041651568,0,0.003957509,0.050161776,0,0.596459792,0.814791295,1.040326331
TCGA-IB-7647-01,0.205664029,0,0,0.053092432,0,0.282922131,0.009427744,0.022630139,0.047242307,0,0,0.020633051,0.030961055,0.075760856,0.026837361,0.271117011,0.010135497,0.042997515,0.084210457,0,0,0.00204185,0,0.753562185,0.738760674,1.185673434
TCGA-IB-7649-01,0.032821843,0,0.003402275,0.019913481,0,0.267310152,0.013586407,0,0.063561874,0,0.031498291,0,0.212131505,0.107646599,0.013275605,0.194301798,0.025111097,0.032187743,0.163755364,0,0,0,0,0.813477782,0.705035371,1.180504034
TCGA-IB-7651-01,0.012678121,0.003795012,0.003111174,0.082631434,0,0.229943093,0.057124732,0.017861546,0.07193718,0,0.043634224,0.014657192,0.008564612,0.126419007,0.099755121,0.295310701,0,0,0.037225468,0,0,0.006408356,0,0.631530476,0.79505863,1.111056974
TCGA-IB-7652-01,0.023681546,0,0,0.008379612,0,0.123319832,0,0.016353116,0.023953666,0,0.000114598,0.022413502,0.209000908,0.179912872,0.004161801,0.331192234,0.002095315,0.015154416,0.058371005,0,0,0,0,0.742116567,0.708265587,1.018104423
TCGA-IB-7654-01,0.029184874,0.007873425,0,0,0,0.158196147,0,0.006632192,0.046978332,0,0.018172711,0.011558495,0.001938791,0.123857965,0.0324859,0.192296266,0,0.003923509,0.060344447,0,0,0,0,0.605034184,0.8088615,0.693443053
TCGA-IB-7885-01,0.042706242,0.027538551,0,0.063137272,0,0.18963092,0,0.033524,0.095892158,0,0,0.037167146,0.026266018,0.168369857,0.040815824,0.294611961,0.003673164,0.029262722,0.006686147,0.026543157,0,0.040637214,0,0.672041632,0.771319256,1.126462352
TCGA-IB-7886-01,0.052130469,0,0.002424198,0.034071664,0,0.221925209,0.008195897,0.027027001,0.036775852,0,0.004355974,0.033483654,0.009883186,0.102744381,0.056805472,0.317559854,0.005425386,0,0.02621602,0,0,0.009212915,0,0.719361129,0.740722353,0.948237129
TCGA-IB-7887-01,0.029873621,0,0.004563294,0.068141037,0,0.16632153,0,0.016512342,0.078888455,0,0.042163209,0.011863405,0,0.107709157,0.030780416,0.127556536,0.018097761,0,0.053791412,0.001446073,0,0.034889971,0,0.446338055,0.894023169,0.792598219
TCGA-IB-7888-01,0.138181383,0.036270317,0,0.043340425,0,0.350241094,0.008359238,0.013834478,0.0587752,0,0.031051288,0.002494898,0.082052615,0.074806322,0.040611703,0.366896518,0,0.008134248,0.030592059,0.011610514,0,0.040420535,0,0.625927514,0.804026739,1.337672833
TCGA-IB-7889-01,0.07914547,0.040657333,0,0.086601717,0,0.16603724,0,0.020651668,0.057729024,0,0,0.066364753,0.077122845,0.24897274,0.029872018,0.220222149,0,0.009364328,0.068900437,0,0,0,0,0.843664483,0.667672149,1.171641721
TCGA-IB-7890-01,0.009016024,0,0.000195807,0.005816103,0,0.139595531,0,0,0,0,0.03726643,0,0,0.266366781,0.004638103,0.269567853,0,0,0.062032985,0,0,0.005007673,0,0.828076885,0.614101029,0.799503291
TCGA-IB-7891-01,0.041548349,0,0,0.061529826,0,0.244833659,0.005568526,0.033782527,0.072870315,0,0.010260546,0.019425772,0.060053176,0.133301452,0.073737702,0.264624386,0.038632982,0.015726987,0.069221638,0,0,0.008035826,0,0.754766144,0.730645454,1.153153669
TCGA-IB-7893-01,0.028058933,0,0.001128282,0.005170401,0,0.189434958,0,0.004091339,0,0,0.013794575,0.015987074,0.012409509,0.209054403,0.01109557,0.264013562,0,0.037016947,0.044123107,0,0,0.002749271,0,0.76727718,0.689035035,0.838127931
TCGA-IB-7897-01,0.07116879,0,0.002708869,0.072749106,0,0.44124272,0.013292912,0.014380741,0.015596012,0,0,0.028815341,0.087149275,0.040275074,0.038086682,0.25224122,0.029026204,0.040179296,0.108241899,0,0,0.012155734,0,0.748476833,0.738520493,1.267309876
TCGA-IB-8126-01,0.120353087,0,0,0.101380736,0,0.28940797,0,0.095866141,0.029124204,0.031205479,0,0.039586674,0.024221225,0.025680117,0.049533193,0.262694177,0,0.022754437,0.043405713,0.016648402,0,0.010365559,0,0.774123993,0.716655055,1.162227113
TCGA-IB-8127-01,0.002722003,0.006844372,0,0.025437165,0,0.225815588,0,0.021544291,0.05273675,0,0.017086438,0.007756906,0.052727957,0.222655433,0.019865441,0.257476756,0,0.026373344,0.069114484,0,0,0,0,0.787501373,0.688607386,1.008156928
TCGA-IB-A5SO-01,0.137934545,0.042185007,0,0.071263903,0,0.17049498,0.001875027,0.042614464,0.041310618,0,0.04341158,0.001435782,0.010356448,0.272532419,0.029310743,0.238923736,0,0.03524254,0.052092653,0,0,0,0,0.785784081,0.701268635,1.190984445
TCGA-IB-A5SP-01,0,0.005644137,0,0.007874728,0,0.151480609,0,0.002110844,0.062114031,0,0,0.06729097,0.009458395,0.12884413,0.008156066,0.187412113,0.002806727,0.015460819,0.045591739,0,0,0,0,0.537232292,0.845014325,0.694245306
TCGA-IB-A5SQ-01,0.046173319,0.011798214,0,0.046380068,0,0.171309154,0,0.035599029,0.045965914,0,0.01230222,0.023252389,0.024174058,0.279683728,0.027932908,0.271666872,0.010495519,0.02784784,0.016058717,0.011474327,0,0,0,0.825819626,0.650811297,1.062114276
TCGA-IB-A5SS-01,0.027006727,0,0.000160186,0.009747216,0,0.146279953,0,0.035922664,0.04246464,0,0.025887627,0.020950216,0.027738864,0.305825146,0.018196164,0.25340337,0,0.021241282,0.027700983,0,0,0.011272528,0,0.681083437,0.74669241,0.973797566
TCGA-IB-A5ST-01,0.453549484,0,0,0.083131607,0,0.218202494,0,0.112206088,0.089553202,0,0,0.03591663,0.025078359,0.24346446,0.027386619,0.297525155,0,0.007595443,0.008510568,0.014021836,0,0.02833311,0,0.829828694,0.673467755,1.644475056
TCGA-IB-A6UF-01,0.002721089,0.003710025,0,0.004935856,0,0.131589189,0,0.015153627,0.06303927,0,0,0.032744781,0.047438266,0.037247193,0.012999934,0.153975175,0.014174372,0,0.101314462,0,0.001679736,0.00464814,0,0.369456644,0.930217448,0.627371116
TCGA-IB-A6UG-01,0.143645183,0,0.006708682,0.052478011,0,0.092162718,0,0.106758451,0.064293209,0,0.014821039,0.039130354,0.022876481,0.053301296,0.013629698,0.136019119,0.004558642,0.026602322,0.054750631,0,0,0,0,0.521181277,0.859243283,0.831735838
TCGA-IB-A7LX-01,0.017305826,0,0,0.039948995,0,0.141216001,0.000512326,0.028296138,0.072754567,0,0.051284196,0,0.010536405,0.152614697,0.016086511,0.111050018,0,0,0.009018344,0.012705906,0,0.002075099,0,0.45324909,0.890990717,0.665405029
TCGA-IB-A7M4-01,0.070868623,0,0,0.054813479,0,0.151754835,0,0.045658281,0.09174731,0,0.044819592,0,0,0.190269766,0.033026117,0.151336083,0,0.011146903,0.008570117,0,0,0,0,0.795191206,0.687864932,0.854011107
TCGA-IB-AAUM-01,0.062305217,0.002623624,0,0.059567483,0,0.160288937,0,0.052059924,0.036636083,0,0.064114718,0,0.034810722,0.161599949,0.020429565,0.167894053,0,0.010812873,0.051950403,0,0,0,0,0.766395266,0.720124739,0.885093553
TCGA-IB-AAUN-01,0.031983268,0,0.019604093,0.048640368,0,0.062083382,0.025494902,0.044640315,0.041163238,0,0.024007007,0.031121638,0.015169655,0.086492912,0.045843243,0.165971935,0.015145589,0.01441697,0.03983729,0,0.002066478,0.000700765,0,0.606129119,0.816758325,0.714383049
TCGA-IB-AAUO-01,0,0.017660858,0,0.065393428,0,0.180078629,0,0.026579873,0.097637082,0,0,0.164623736,0.052068161,0.032812204,0.029971926,0.191027239,0.007313053,0.026151183,0.018267046,0.016869687,0,0.013242692,0,0.48799418,0.872144918,0.939696799
TCGA-IB-AAUP-01,0.416098081,0.159447989,0,0.091596371,0,0.445257465,0,0.088590444,0.073740138,0,0.073618939,0,0.028871701,0.144311189,0.033902954,0.263620267,0,0.033196728,0.069643934,0,0,0,0,0.851096759,0.666181737,1.921896199
TCGA-IB-AAUQ-01,0.016914185,0,0.010885387,0.001312261,0,0.108793351,0,0.024644233,0.056994922,0,0.035237555,0,0,0.250680163,0.008239167,0.225402232,0,0.008233039,0.086456363,0,0,0,0,0.685144469,0.746998419,0.833792858
TCGA-IB-AAUR-01,0.525960149,0.099721842,0,0.186984846,0,0.386252235,0,0.072056598,0.182122798,0,0,0.087446514,0.057019832,0.179919017,0.019941176,0.211175011,0,0.054298294,0.089638553,0,0,0,0,0.848444971,0.663916064,2.152536865
TCGA-IB-AAUS-01,0.054409122,0,0.006588669,0.090484864,0,0.214580086,0.025418664,0.022886115,0.059379901,0,0.053308355,0.026363394,0.05256573,0.330252248,0.01969494,0.639759601,0.028298372,0.034088805,0.088756951,0,0.003693401,0.012134979,0,0.72409903,0.726347996,1.762664197
TCGA-IB-AAUT-01,0.014136918,0.011746873,0.002155107,0.105358972,0,0.338895444,0,0.036984398,0.032726286,0,0.054032528,0.013439126,0.02103845,0.104434504,0.040955,0.283518669,0.022191185,0,0.084086106,0,0,0.009432276,0,0.73548116,0.73592681,1.175131842
TCGA-IB-AAUU-01,0,0.026826114,0,0.023523101,0,0.133097396,0,0.021441267,0.059736426,0,0,0.061125063,0.1592666,0.116424262,0.004323151,0.184996459,0.023991125,0.045268227,0.040670324,0.009129927,0,0,0,0.653746578,0.786946722,0.909819443
TCGA-IB-AAUV-01,0.108367553,0.018495788,0,0.118465833,0,0.342022224,0.004379027,0.010641249,0.027690653,0,0.05026296,0,0.017840706,0.107247474,0.023889765,0.330542035,0.026900332,0,0.099663634,0,0,0.012876726,0,0.709982923,0.756828133,1.299285959
TCGA-IB-AAUW-01,0.151670839,0,0,0.053924016,0,0.254660222,0,0.03347071,0.024950275,0,0.034417626,0.015698432,0.037820189,0,0.059067817,0.24321432,0,0.008065747,0.061410125,0,0,0.014830488,0,0.615641021,0.811378369,0.993200805
TCGA-L1-A7W4-01,0.016946842,0,0.00230607,0.002453098,0,0.087870265,0,0.048245097,0.014829856,0,0.01707197,0.006047179,0,0.160353479,0.003027023,0.130337952,0,0.063198172,0.041953884,0,0,0,0,0.552818347,0.834965934,0.594640887
TCGA-LB-A7SX-01,0.027782583,0,0.093202818,0.05918695,0,0.276908928,0,0.067743677,0.029355152,0,0.014659592,0.040360868,0.013782951,0.071020305,0.002885874,0.146080938,0,0.022660671,0,0.079556677,0.009064644,0.017071466,0.21,0.08872836,1.051961651,0.971324093
TCGA-LB-A8F3-01,0.012197883,0,0,0.019760456,0,0.084302756,0,0.012893974,0.033645025,0,0,0.034476105,0.023550697,0.063160315,0.010347458,0.225007678,0,0.039169965,0,0.021494764,0,0.027350484,0,0.396962344,0.920353566,0.607357561
TCGA-LB-A9Q5-01,0,0.032082144,0,0.044174451,0,0.153335367,0,0.026072889,0.04780289,0,0,0.04835075,0.071172238,0.171919544,0.026102797,0.222257041,0.025300078,0.019760029,0.020052702,0.009670092,0.028883118,0.035640617,0,0.662247119,0.776809918,0.982576747
TCGA-M8-A5N4-01,0.010604832,0.003753293,0,0.013493411,0,0.109835602,0,0.012209865,0.05259506,0,0,0.105714797,0.049692676,0.215881864,0.057131141,0.221208029,0,0.01810481,0.020147156,0,0.009263792,0.042945441,0,0.584203751,0.815779406,0.942581768
TCGA-OE-A75W-01,0.017600488,0,0.003290205,0.087084097,0,0.238360022,0,0.017090673,0.015484748,0,0.013157784,0.025176037,0.006651164,0.248189243,0.034429622,0.177077498,0,0.019155605,0.006719428,0.019485319,0,0.005972265,0,0.710954053,0.733139561,0.934924198
TCGA-PZ-A5RE-01,0.014572908,0.001024851,0,0,0,0.160954601,0,0.001289627,0.069792576,0,0.055885758,0,0.010803613,0.29125659,0.0083182,0.331410025,0.031777341,0.015646216,0.068821926,0,0,0.008646457,0,0.765318029,0.686412419,1.070200691
TCGA-Q3-A5QY-01,0.28452386,0.38172046,0,0.199475769,0.189849132,0.314962626,0.027325319,0.139934113,0.224476972,0,0.081795511,0.000441155,0.05679129,0.238256659,0.029039915,0.317100641,0,0.059906112,0,0.012649774,0.011057641,0,0,0.849254391,0.666462868,2.569306949
TCGA-Q3-AA2A-01,0,0.021723764,0,0.004290939,0,0.149030782,0,0.016929484,0.02308447,0,0.001177688,0.050752098,0.012828331,0.339905179,0.010216829,0.210216456,0,0.004442697,0.019877646,0,0,0,0,0.681101473,0.738700558,0.864476365
TCGA-RB-A7B8-01,0.006349569,0.031615929,0,0.065575913,0,0.224932611,0,0.047227022,0.079166354,0,0,0.055752271,0.01140775,0.154424437,0.024123862,0.202038094,0.00140446,0,0.014118663,0.018962918,0,0.006708838,0,0.689630439,0.756666001,0.943808692
TCGA-RB-AA9M-01,0.014804806,0.020056416,0,0.018029965,0,0.15102659,0,0.071062735,0.069884315,0,0.016928661,0.013455957,0.011315567,0.095742306,0.023737401,0.184689678,0,0,0.037730342,0,0,0.009662421,0,0.580698627,0.824235691,0.73812716
TCGA-RL-AAAS-01,0.172587466,0.003182705,0,0.144040649,0,0.238801819,0,0.042671773,0.101048518,0,0,0.092821007,0.052332321,0.045181287,0.030189268,0.249191454,0.066492676,0.013211572,0.090963887,0,0,0,0,0.791302224,0.71585865,1.342716401
TCGA-S4-A8RM-01,0.062073834,0,0.003219339,0,0,0.34452351,8.33E-05,0.007352098,0.033172448,0,0.06180055,0,0.034099725,0.079496022,0.009770439,0.135382286,0,0.013503186,0,0.005959052,0,0,0,0.470436803,0.881767596,0.79043576
TCGA-S4-A8RO-01,0.001861704,0,0.001089434,7.55E-05,0,0.1124844,0,0.01330933,0.017357101,0,0.009707334,0.012628615,0.025838064,0.247746608,0.016464013,0.215441782,0,0.01666971,0.03920333,0,0,0,0,0.802624694,0.64133486,0.729876904
TCGA-S4-A8RP-01,0.049926659,0,0.000622875,0.046331394,0,0.16527657,0,0.044199607,0.026942376,0,0.036464687,0.001210444,0.032499457,0.112344187,0.055132904,0.223069632,0.005719525,0.01442482,0.05545669,0,0,0,0,0.677053704,0.773800587,0.869621828
TCGA-US-A774-01,0.071619791,0,0.00551764,0.063961886,0,0.131037561,0,0.071288643,0.076421726,0,0.006499206,0.04823706,0.013146201,0.115380951,0.045387758,0.247679513,0.011596893,0.015080911,0.059532984,0.003030045,0,0.014018281,0,0.722896752,0.750580696,0.999437051
TCGA-US-A776-01,0.070667574,0,0.038185829,0,0,0.191636862,0,0.014390819,0.00926362,0,0.022149792,0.021920079,0.004512353,0.040407182,0.012112455,0.062916629,0,0.001545208,0,0.018674314,0,0,0.02,0.196513672,1.00973942,0.508382716
TCGA-US-A779-01,0,0.027553702,0,0.013634807,0.002045843,0.122423683,0,0,0.021359428,0,0.002431815,0.038436378,0.001674368,0.173191931,0.003668788,0.156116598,0,0.008672847,0.039549549,0,0,0,0,0.490122362,0.871320296,0.610759737
TCGA-US-A77E-01,0.015094453,0.039178866,0,0,0,0.211256083,0,0.016546748,0.042250249,0,0,0.064842534,0,0.194750427,0.009235803,0.105732415,0,0.006579022,0.005770106,0.011610391,0,0.009652181,0,0.532013433,0.847109622,0.732499277
TCGA-US-A77G-01,0.017445186,0,0,0.024480213,0,0.21608595,0,0.007382663,0.015643433,0,0.026781744,0.006648668,0.03495933,0.039844606,0.016359997,0.16610206,0.007337528,0.028119666,0.014801531,0.01872641,0,0,0,0.394936776,0.919082256,0.640718986
TCGA-US-A77J-01,0.591363544,0,0,0.158936167,0,0.202154414,0,0.187099351,0.126722466,0,0.039757619,0.027809873,0.033475589,0.210075016,0.039665234,0.320700496,0,0.005677548,0,0.011481429,0,0,0,0.818987533,0.67865117,1.954918747
TCGA-XD-AAUG-01,0.069738016,0,0.018071958,0.025699886,0,0.276917965,0.000245537,0,0.022291578,0,0.014768541,0.000453294,0.059017328,0,0.013857475,0.27271189,0.015469437,0.043530091,0.084525562,0,0,0.001598976,0,0.531727191,0.854356223,0.918897535
TCGA-XD-AAUH-01,0.174713507,0.134408176,0,0.105284507,0,0.322353822,0,0.035805933,0.059748967,0,0.018738434,0.010292331,0.028709939,0.039372909,0.023346964,0.240499027,0,0.020579125,0.05493988,0.005738135,0,0,0,0.783064351,0.712624597,1.274531657
TCGA-XD-AAUI-01,0.198929143,0.002104005,0,0.029521409,0,0.190091146,0,0.070306265,0.038423679,0,0.02908581,0,0.009810374,0.184174851,0.016208728,0.206720538,0,0.02737377,0.008008855,0.010708832,0,0,0,0.76936038,0.713828786,1.021467406
TCGA-XD-AAUL-01,0.001609699,0.00720715,0,0.021650535,0,0.190102259,0,0.01804268,0.067163275,0,0,0.053835242,0.02730172,0.151136013,0.00445511,0.297390015,0.028366528,0.018986164,0.049861677,0,0,0.038422178,0,0.624621466,0.795059773,0.975530243
TCGA-XN-A8T3-01,0.007534579,0,0.001589831,0.081576859,0,0.18094356,0,0.032209682,0.009028992,0,0.00448424,0.026339407,0.005272344,0.11442179,0.046642661,0.243157716,0.000168238,0,0.031122051,0,0,0,0,0.703046406,0.745030592,0.78449195
TCGA-XN-A8T5-01,0.263547788,0.075339797,0,0.130191589,0,0.313718133,0,0.081414157,0.111172473,0,0.019557875,0.063673332,0.047885197,0.021357772,0.00668295,0.148028473,0,0.029931266,0.060106094,0.004462604,0,0.001227658,0,0.787978764,0.697637802,1.378297158
TCGA-YB-A89D-01,0.024467013,0,0.001309886,0.034361698,0,0.20939365,0,0.013535778,0.062706276,0,0,0.03471437,0.058540198,0.118330095,0.016823945,0.252629404,0.042820207,0.071738261,0,0.08084137,0,0.008194056,0,0.760396154,0.723280775,1.030406206
TCGA-YH-A8SY-01,0,0.026480972,0,0.005712183,0,0.069786758,0,0.041678247,0.067796018,0,0,0.046352507,0.002086444,0.205198918,0.004343578,0.205555997,0,0.042917145,0,0.059247493,0,0.004494274,0,0.707215957,0.73355933,0.781650536
TCGA-YY-A8LH-01,0.010964023,0.02685571,0,0.038261766,0,0.193203255,0,0.015927139,0.095034113,0,0,0.044255015,0.031893467,0.070269539,0.005998916,0.063978281,0,0.024968136,0.058039552,0,0,0,0,0.434213943,0.900195589,0.67964891
TCGA-Z5-AAPL-01,0.618838889,0.235039683,0,0.199064825,0.075313644,0.448260476,0.089581504,0.1396087,0.182926392,0,0.050230121,0.011893197,0.03016927,0.161175553,0.054685309,0.201954325,0,0.072433889,0.011445857,0,0,0,0,0.852992064,0.65065002,2.582621634
