Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
TCGA-HZ-A49I-01,0.070609181,0,0,0.002784709,0,0.101404159,0,0.046808312,0.085066022,0,0.019701264,0.01155422,0.297694951,0.260696651,0.007440177,0.155483156,0,0.040526293,0.032777076,0,0.009561062,0,0,0.81582372,0.669223238,1.142107233
TCGA-HZ-A4BH-01,0.07422755,0.0374213,0,0.061846404,0,0.138150433,0,0.111424264,0.052987003,0,0.004298889,0.043967315,0.015461898,0.187071184,0.078597096,0.220386699,0.002399625,0.041656453,0.035192227,0,0,0,0,0.785387534,0.707303165,1.105088342
TCGA-HZ-A4BK-01,0.036713911,0,0,0.068115101,0,0.154193798,0,0.028975705,0.078777348,0,0.037339744,0.010121972,0.08927829,0.232207027,0.021439857,0.189910492,0,0.005709003,0.09541727,0,0,0,0,0.80883731,0.687708352,1.048199517
TCGA-HZ-A77O-01,0.004907869,0.000222946,0,0.032686925,0,0.062137236,0,0.022074754,0.067459633,0,0,0.060169662,0.021338021,0.118921766,0.039740172,0.216940549,0.008956177,0.005531102,0.034796751,0,0,0.005662923,0,0.696213685,0.749955767,0.701546486
TCGA-HZ-A77P-01,0.029036198,0,0.00051346,0.065726196,0,0.147558961,0,0.015320212,0.033784405,0,0.030605185,0.000354522,0.064506366,0,0.012194025,0.341092923,0,0.022614599,0.113608136,0,0,0,0,0.691906975,0.763838693,0.876915187
TCGA-HZ-A77Q-01,0.236295817,0,0,0.008173047,0,0.257118803,0,0.054732444,0.051022442,0,0.011314645,0.030853759,0.06304675,0.212346974,0.015596681,0.274008713,0,0.046586152,0.069242896,0,0.007454379,0.018431876,0,0.74956296,0.735617063,1.356225379
TCGA-HZ-A8P0-01,0.025095838,0.004946718,0.00616425,0.014518411,0,0.115017176,0,0.035645986,0.038394261,0,0.042577106,0,0,0.198204507,0.008894781,0.153307505,0,0,0,0.043961756,0,0.01887191,0,0.709916919,0.733955813,0.705600204
TCGA-HZ-A8P1-01,0.001706378,0.007150391,0,0.012070524,0,0.17441423,0,0.006860382,0.039407296,0,0.025107496,0.007317656,0.007267559,0.074446553,0.013177337,0.158642841,0.004932734,0,0.006435858,0.024064448,0,0,0,0.455196119,0.889773594,0.563001682
TCGA-HZ-A9TJ-06,0.001273047,0.015170282,0,0.035168004,0,0.094889522,0,0.047357757,0.037328537,0,0.010956557,0.004748901,0.017555668,0.144779071,0.007294584,0.202649749,0,0,0.010293707,0,0.004350847,0,0,0.388355208,0.928678807,0.633816232
TCGA-HZ-A9TJ-01,0.004788623,0.021601141,0.007563988,0.022189512,0,0.141206034,0,0.007562879,0.051035652,0,0.013975333,0.024656477,0.011866642,0.117995575,0.020946487,0.156672928,0.000154877,0.019189922,0.04372834,0,0,0,0,0.450161572,0.892200212,0.66513441
TCGA-IB-7644-01,0.008097422,0,0,0.010174097,0,0.269926658,0,0.001023894,0.040324107,0,0.000790752,0.027821657,0.025767742,0.049961672,0.003687181,0.174144513,0.028161589,0.028200631,0.04375938,0.011970136,0,0.004907871,0,0.594156246,0.817398931,0.728719303
TCGA-IB-7645-01,0.067246785,0,0,0.045595286,0,0.382437566,0.017818173,0.013531919,0.054563096,0,0.038584508,0,0.057640471,0.160743849,0.050308161,0.364529393,0.009243051,0.036777302,0.041280866,0,0,0.015586227,0,0.761657905,0.72039856,1.355886652
TCGA-IB-7646-01,0.023745693,0,0.001273233,0.013121127,0,0.166742872,0.029549492,0.048310438,0.011919595,0,0,0.062851439,0.027399262,0.134221367,0.068565013,0.287825271,0.000986647,0.067643761,0.0440028,0,0.003689652,0.050034782,0,0.597354805,0.814357951,1.041882442
TCGA-IB-7647-01,0.190378648,0,0,0.023054709,0,0.312114366,0.017776296,0.020785961,0.053703418,0,0.012043599,0.00704059,0.03276939,0.09738186,0.022585638,0.258107157,0,0.045436258,0.094155031,0,0,0,0,0.753882794,0.738962966,1.187332922
TCGA-IB-7649-01,0.02734416,0,0.00256838,0.019503296,0,0.271852764,0.014085973,0,0.061060094,0,0.033054222,0,0.21231596,0.108315931,0.013368513,0.195904157,0.02475648,0.031957442,0.166852033,0,0,0,0,0.813148971,0.704397906,1.182939406
TCGA-IB-7651-01,0.016502666,0.000158201,0.003294753,0.083150057,0,0.228568502,0.057014211,0.018314313,0.072134864,0,0.0429746,0.015257652,0.010384387,0.126463133,0.100316722,0.295788181,0,0,0.036580076,0,0,0.006427262,0,0.631561985,0.795102297,1.11332958
TCGA-IB-7652-01,0.023421563,0,0,0.009063935,0,0.121962064,0,0.016733082,0.023822669,0,0,0.022648986,0.208391522,0.179886184,0.004252758,0.333390338,0.002090044,0.015165574,0.058870872,0,0,0,0,0.742288625,0.708047654,1.019699591
TCGA-IB-7654-01,0.029683423,0.007206948,0,0,0,0.157459357,0,0.006949962,0.047082046,0,0.017481064,0.012134071,0.001886708,0.123998146,0.032688526,0.193586699,0,0.003963027,0.060721095,0,0,0,0,0.60550398,0.808551181,0.694841071
TCGA-IB-7885-01,0.042388808,0.027822932,0,0.063479851,0,0.186661489,0,0.034217912,0.096418575,0,0,0.038393102,0.026433892,0.166454019,0.041421239,0.29678814,0.003709005,0.029696383,0.007144614,0.026408498,0,0.041007401,0,0.671784287,0.771647049,1.128445861
TCGA-IB-7886-01,0.048162646,0,0.002345471,0.034157639,0,0.220452376,0.008019076,0.02685728,0.037132621,0,0.005851632,0.032842393,0.009870075,0.104146867,0.058090435,0.321026683,0.005604931,0,0.026348488,0,0,0.008992869,0,0.72103988,0.739096052,0.949901481
TCGA-IB-7887-01,0.029799578,0,0.004410996,0.068595507,0,0.165339371,0,0.017773346,0.0788401,0,0.041154182,0.012494298,0,0.108507823,0.030951575,0.128653872,0.017917741,0,0.053300153,0.001459391,0,0.034987396,0,0.445860903,0.894250738,0.794185329
TCGA-IB-7888-01,0.137620335,0.035582161,0,0.043373965,0,0.350150782,0.007634398,0.014746861,0.057791571,0,0.03094819,0.00344323,0.083919427,0.07397808,0.040974886,0.369153442,0,0.008153841,0.031442887,0.011069211,0,0.039689255,0,0.625487377,0.804263093,1.339672521
TCGA-IB-7889-01,0.078775172,0.040652647,0,0.086887544,0,0.165136585,0,0.020742932,0.057768361,0,0,0.066727918,0.077116534,0.24955128,0.030153355,0.221320829,0,0.009420815,0.069324873,0,0,0,0,0.843694348,0.667613189,1.173578844
TCGA-IB-7890-01,0.008919489,0,0.000156496,0.005142036,0,0.13906047,0,0,0,0,0.038002105,0,0,0.266016133,0.004607142,0.271344988,0,0,0.062594057,0,0,0.004936812,0,0.828324804,0.613850994,0.800779728
TCGA-IB-7891-01,0.041825897,0,0,0.061777839,0,0.244340185,0.005614529,0.034445778,0.072383019,0,0.009393014,0.019684944,0.059303946,0.134430537,0.074223947,0.265483525,0.038729565,0.015868249,0.069537011,0,0,0.00815046,0,0.754635689,0.73064219,1.155192444
TCGA-IB-7893-01,0.027420403,0,0.001292516,0.005233568,0,0.191132312,0,0.004091055,0,0,0.014557293,0.015604493,0.012845477,0.211235347,0.011101498,0.26100858,0,0.03708163,0.044417032,0,0,0.002713306,0,0.767404037,0.689096308,0.839734509
TCGA-IB-7897-01,0.083208267,0,0.001962719,0.072345225,0,0.406284932,0.007775007,0.035262483,0,0,0.009162447,0.027701207,0.086940048,0.040621232,0.037606668,0.266342963,0.040820048,0.046892536,0.090544815,0,0,0.015293441,0,0.752600496,0.738379506,1.268764038
TCGA-IB-8126-01,0.120605,0,0,0.100490284,0,0.292256841,0,0.094757487,0.029903265,0.034784815,0,0.035760961,0.023039531,0.025928943,0.049679448,0.262965313,0,0.022672776,0.045636582,0.014748393,0,0.010260427,0,0.77378475,0.716797336,1.163490065
TCGA-IB-8127-01,0.002670498,0.006854677,0,0.024355306,0,0.226028428,0,0.021769487,0.05240186,0,0.017441381,0.007994963,0.052731051,0.223454277,0.020031628,0.258085049,0,0.026550106,0.069493803,0,0,0,0,0.787752653,0.688400402,1.009862515
TCGA-IB-A5SO-01,0.137851992,0.042564957,0,0.071559569,0,0.169207401,0.001952145,0.042698541,0.041478228,0,0.043108133,0.001562536,0.010246893,0.273294576,0.029585327,0.240531261,0,0.034908495,0.052328147,0,0,0,0,0.786158593,0.700930557,1.192878201
TCGA-IB-A5SP-01,0,0.005578117,0,0.007464245,0,0.149508498,0,0.003402463,0.061954849,0,0,0.067595421,0.009754788,0.129068944,0.00828479,0.188736753,0.002856587,0.015589115,0.045730563,0,0,0,0,0.537980096,0.8445972,0.695525133
TCGA-IB-A5SQ-01,0.045404782,0.012353745,0,0.046530131,0,0.170210667,0,0.035685271,0.046255389,0,0.012143716,0.023434242,0.024124651,0.280917644,0.028142437,0.272922649,0.010428595,0.027949124,0.016690885,0.010842607,0,0,0,0.826207627,0.650284752,1.064036535
TCGA-IB-A5SS-01,0.027112804,0,0.000174808,0.011365414,0,0.14181514,0,0.036718164,0.043065666,0,0.027311174,0.020593703,0.028943342,0.3064413,0.01828946,0.254356985,0,0.021051197,0.027253156,0,0,0.011247611,0,0.681198184,0.7465952,0.975739925
TCGA-IB-A5ST-01,0.45375444,0,0,0.083268001,0,0.216895036,0,0.11191951,0.089661327,0,0,0.035815637,0.0249062,0.244025596,0.027884905,0.299930711,0,0.006849323,0.009071144,0.013959515,0,0.028815038,0,0.829786689,0.673564082,1.646756383
TCGA-IB-A6UF-01,0.00272775,0.003636956,0,0.012323382,0,0.128118914,0,0.015977558,0.061484416,0,0,0.033279628,0.047488159,0.037388029,0.012945491,0.152512088,0.013465348,0,0.100668573,0,0.001883547,0.004660174,0,0.367191131,0.931216876,0.628560011
TCGA-IB-A6UG-01,0.143012954,0,0.007070613,0.052723691,0,0.091514346,0,0.1071563,0.064575934,0,0.014941279,0.039177296,0.022935388,0.053068111,0.013953471,0.136805607,0.004717306,0.026665342,0.054624403,0,0,2.15E-05,0,0.520961407,0.859394874,0.832963582
TCGA-IB-A7LX-01,0.017312408,0,0,0.040192999,0,0.141590379,0.000590509,0.028082702,0.073827796,0,0.046725262,0,0.010654851,0.154596017,0.016306402,0.112476439,0,0,0.008963679,0.012991898,0,0.002166837,0,0.454967921,0.890092624,0.666478176
TCGA-IB-A7M4-01,0.070315509,0,0,0.057265933,0,0.149137275,0,0.046652505,0.092309986,0,0.045518755,0,0,0.188560747,0.033285709,0.152026452,0,0.011785162,0.0086562,0,0,0,0,0.794183999,0.688918002,0.855514233
TCGA-IB-AAUM-01,0.06052072,0.004209325,0,0.059457483,0,0.159694264,0,0.052511658,0.036628978,0,0.063658943,0,0.034787102,0.162419706,0.020585209,0.168897469,0,0.010958606,0.052155351,0,0,0,0,0.766910325,0.719782611,0.886484814
TCGA-IB-AAUN-01,0.031359259,0,0.019242512,0.048561097,0,0.062541841,0.025493437,0.045080758,0.04080903,0,0.023573235,0.031686793,0.015250563,0.086097269,0.046066349,0.167185683,0.015231673,0.014564102,0.040014821,0,0.002074913,0.000746109,0,0.606701525,0.816405197,0.715579443
TCGA-IB-AAUO-01,0,0.017826781,0,0.065663776,0,0.179121417,0,0.026681388,0.097804872,0,0,0.164757015,0.051935174,0.032686857,0.030171299,0.192335887,0.007527989,0.026157021,0.019205372,0.016492341,0,0.013168399,0,0.487776557,0.872271768,0.941535589
TCGA-IB-AAUP-01,0.416408443,0.16008269,0,0.091865879,0,0.443394445,0,0.088505341,0.0746069,0,0.073355519,0,0.028772122,0.144293263,0.034187252,0.265134677,0,0.033388367,0.070261187,0,0,0,0,0.850921514,0.66652112,1.924256086
TCGA-IB-AAUQ-01,0.018669846,0,0.011083867,0,0,0.112266763,0.003592801,0.021526264,0.056715875,0,0.035172306,0,0,0.24695564,0.00823577,0.227831822,0,0.008047194,0.084914287,0,0,0,0,0.685862921,0.747175208,0.835012436
TCGA-IB-AAUR-01,0.525135275,0.099745577,0,0.188139424,0,0.37578858,0,0.07348877,0.182945265,0,0,0.089671945,0.056616063,0.180484348,0.020198754,0.212799025,0,0.054783956,0.095271268,0,0,0,0,0.848362452,0.664877723,2.155068249
TCGA-IB-AAUS-01,0.057795213,0,0.006776227,0.093841989,0,0.211702629,0.025904075,0.02240262,0.061924274,0,0.050761927,0.027681129,0.052641186,0.328351578,0.016435627,0.639225301,0.02790156,0.036672896,0.089623817,0,0.004014824,0.012163245,0,0.723769523,0.72704566,1.765820116
TCGA-IB-AAUT-01,0.014062787,0.011767084,0.002016184,0.105572419,0,0.339117105,0,0.03620248,0.032859714,0,0.053860548,0.013968034,0.021094514,0.104736884,0.041236826,0.284775137,0.021842751,0,0.084441727,0,0,0.009489123,0,0.735180401,0.736114349,1.177043318
TCGA-IB-AAUU-01,0,0.022018358,0,0.023843049,0,0.132808142,0,0.0216865,0.060781685,0,0,0.062557853,0.160065571,0.116755063,0.004320496,0.187083833,0.024213475,0.045456563,0.040485344,0.009260961,0,0,0,0.653550884,0.786593469,0.911336893
TCGA-IB-AAUV-01,0.106630473,0.019884075,0,0.118103692,0,0.342340683,0.004227723,0.011920307,0.027111404,0,0.051017618,0,0.017761788,0.104436501,0.024026998,0.334832228,0.02653004,0,0.099336397,0,0,0.013091397,0,0.710236892,0.756690062,1.301251323
TCGA-IB-AAUW-01,0.15168182,0,0,0.053921397,0,0.253051289,0,0.034820721,0.02495755,0,0.02878031,0.018625558,0.037203517,0,0.059714656,0.245116727,0,0.008288805,0.062408963,0,0,0.015886313,0,0.616591468,0.810927812,0.994457625
TCGA-L1-A7W4-01,0.016780551,0,0.000785783,0.00359693,0,0.090819558,0,0.047994747,0.014582224,0,0.01671265,0.005891339,0,0.160224511,0.002957717,0.130257245,0,0.062896254,0.041908124,0,0,0,0,0.552869186,0.834907298,0.595407635
TCGA-LB-A7SX-01,0.021834718,0.003021881,0.092168011,0.060259104,0,0.283348094,0,0.070535492,0.023472174,0,0.015346178,0.0413483,0.014140122,0.070858886,0.003047918,0.147069173,0,0.02314858,0,0.079165107,0.006163585,0.017479819,0.22,0.08812425,1.052897138,0.972407141
TCGA-LB-A8F3-01,0.009181427,0.002470023,0,0.019899863,0,0.084910926,0,0.013415245,0.034034485,0,0,0.034851249,0.0237082,0.063164788,0.010284111,0.224956146,0,0.039067456,0,0.021476347,0,0.026930611,0,0.397439779,0.920072886,0.608350876
TCGA-LB-A9Q5-01,0,0.031876197,0,0.043545821,0,0.153042366,0,0.026180623,0.047821228,0,0,0.048465816,0.070978396,0.172590555,0.026377052,0.224211686,0.025255854,0.019797114,0.020642518,0.009193537,0.028555523,0.035764574,0,0.662573451,0.776494696,0.98429886
TCGA-M8-A5N4-01,0.010165952,0.004326882,0,0.013621185,0,0.109563929,0,0.012695525,0.052164118,0,0,0.10550334,0.04950612,0.216066628,0.057392105,0.222069312,0,0.018276931,0.020265225,0,0.009423274,0.043079265,0,0.584609354,0.81554185,0.94411979
TCGA-OE-A75W-01,0.017752363,0,0.003314571,0.08646003,0,0.237968096,0,0.017296506,0.015346725,0,0.012697103,0.02564328,0.00655087,0.24835849,0.034908518,0.17792569,0,0.019087966,0.007939233,0.019106243,0,0.006093629,0,0.711534489,0.732897373,0.936449313
TCGA-PZ-A5RE-01,0.015413232,0.000114203,0,0,0,0.160205877,0,0.001231466,0.069818591,0,0.055959096,0,0.010595567,0.29221626,0.008400768,0.333088027,0.031615876,0.015881575,0.069265998,0,0,0.008726202,0,0.76560653,0.686018941,1.072532737
TCGA-Q3-A5QY-01,0.28804123,0.378710386,0,0.195994714,0.189409384,0.31522901,0.027700152,0.139450843,0.227289697,0,0.081600427,0,0.056233784,0.239130865,0.029223568,0.318554319,0,0.060220193,6.70E-05,0.012345815,0.011021508,0,0,0.849589848,0.666363124,2.570222857
TCGA-Q3-AA2A-01,0,0.021711866,0,0.004220271,0,0.149145628,0,0.017268705,0.022755206,0,0.000825849,0.0508607,0.012679028,0.340318936,0.010251892,0.211407471,0,0.004518865,0.020054665,0,0,0,0,0.681969651,0.737998521,0.866019081
TCGA-RB-A7B8-01,0.006266231,0.031531624,0,0.065865914,0,0.223756998,0,0.047332826,0.079128052,0,0,0.056335168,0.011334987,0.154373291,0.02437451,0.203446437,0.001352206,0,0.014482672,0.018672129,0,0.007103601,0,0.689813668,0.75662817,0.945356646
TCGA-RB-AA9M-01,0.014270271,0.020344939,0,0.020632732,0,0.148819463,0,0.071790434,0.068708772,0,0.0184498,0.012609996,0.011552056,0.094892542,0.023778806,0.185687776,0,0,0.037916579,0,0,0.009709584,0,0.580515361,0.824409845,0.73916375
TCGA-RL-AAAS-01,0.172413771,0.002853819,0,0.144538719,0,0.237937235,0,0.042485353,0.101303338,0,0,0.093267744,0.05236477,0.044977023,0.030449529,0.250672311,0.066495805,0.013307983,0.09201151,0,0,0,0,0.790768649,0.716322336,1.345078909
TCGA-S4-A8RM-01,0.061971324,0,0.003193427,0,0,0.344543218,0.000167683,0.007546712,0.033297811,0,0.06189073,0,0.034157509,0.080229821,0.009838341,0.136407518,0,0.013878452,0,0.004303077,0,0,0,0.470211557,0.881883859,0.791425622
TCGA-S4-A8RO-01,0.001457267,9.25E-05,0.001032529,0.001045078,0,0.1170375,0,0.014534369,0.016981656,0,0.010706973,0.013459322,0.026224521,0.244127272,0.014357883,0.208291748,0,0.020998594,0.039606213,0,0,0.000331825,0,0.801925395,0.644884488,0.730285249
TCGA-S4-A8RP-01,0.050197533,0,0.000587996,0.046364886,0,0.163424192,0,0.044206288,0.028238297,0,0.036123277,0.001257929,0.032395134,0.112291998,0.05542779,0.224066512,0.005612346,0.014972578,0.055787002,0,0,0,0,0.677755083,0.773453331,0.870953756
TCGA-US-A774-01,0.071317932,0,0.005454695,0.064290071,0,0.129600003,0,0.071621331,0.07659115,0,0.006099109,0.048622381,0.013073514,0.116237286,0.045755457,0.249565568,0.010308118,0.01522392,0.060363139,0.002771727,0,0.014204328,0,0.722879364,0.750457459,1.00109973
TCGA-US-A776-01,0.069996801,0,0.038366443,0,0,0.191981112,0,0.013665969,0.009695841,0,0.022437539,0.021862331,0.004469572,0.040502935,0.01220343,0.063882416,0,0.001572433,0,0.018592011,0,0,0.01,0.195704795,1.010004638,0.509228834
TCGA-US-A779-01,0,0.027039617,0,0.013697789,0.002782154,0.121341371,0,3.92E-05,0.021924867,0,0.001764039,0.040142793,0.002004685,0.172777568,0.003654657,0.156577248,0,0.0086679,0.039513507,0,0,0,0,0.490190287,0.871264246,0.611927347
TCGA-US-A77E-01,0.050553542,0.008365721,0,0.018028775,0,0.148562941,0,0.043269619,0.013647592,0,0,0.060517499,0.005933548,0.185518687,0.012352467,0.13777854,0,0.018695144,0.025288887,0,0,0.005255585,0,0.533327422,0.84719507,0.733768547
TCGA-US-A77G-01,0.017663173,0,0,0.02450537,0,0.216019159,0,0.007491149,0.015636036,0,0.026751568,0.00653565,0.034908763,0.039294076,0.016620338,0.167454745,0.007246856,0.028222757,0.014866351,0.018649162,0,0,0,0.395269272,0.918912433,0.641865153
TCGA-US-A77J-01,0.592903649,0,0,0.160237085,0,0.195849419,0,0.187802209,0.12648823,0,0.039027129,0.029206666,0.033227848,0.210800534,0.040046748,0.323736446,0,0.005801354,0,0.011382014,0,0,0,0.819295168,0.678522191,1.956509332
TCGA-XD-AAUG-01,0.069662982,0,0.017845954,0.020928504,0,0.277388577,0.000933219,0,0.020445539,0,0.018636945,0,0.059175935,0,0.013992399,0.273913936,0.015508151,0.044000526,0.08545222,0,0,0.001563511,0,0.533178393,0.85378463,0.919448398
TCGA-XD-AAUH-01,0.176116638,0.132904295,0,0.105698198,0,0.320959624,0,0.035908075,0.060020039,0,0.018195804,0.010681617,0.028718204,0.039188404,0.023536726,0.241986112,0,0.020821257,0.055851342,0.005321033,0,0,0,0.782927508,0.712905332,1.275907367
TCGA-XD-AAUI-01,0.197853018,0.002794928,0,0.029602829,0,0.188711485,0,0.070173907,0.0390293,0,0.02914781,0,0.011353569,0.184528597,0.016330081,0.207020219,0,0.027565412,0.008299554,0.010519947,0,0,0,0.769156885,0.714196157,1.022930656
TCGA-XD-AAUL-01,0.001543055,0.007521066,0,0.021657585,0,0.189071567,0,0.018207398,0.06689361,0,0,0.054188133,0.027414537,0.151927371,0.003910459,0.29835492,0.028139508,0.02081826,0.050356424,0,0,0.037191688,0,0.624857244,0.794940407,0.97719558
TCGA-XN-A8T3-01,0.007691537,0,0.001544651,0.081565664,0,0.18204292,0,0.03092764,0.009406454,0,0.004919586,0.026172066,0.00537635,0.11383854,0.047076899,0.243894867,0.000169194,0,0.031030552,0,0,0,0,0.703231926,0.744965856,0.785656919
TCGA-XN-A8T5-01,0.264630427,0.073771822,0,0.130776809,0,0.3126797,0,0.083298819,0.111125325,0,0.018152196,0.065737296,0.048102284,0.020613474,0.006916613,0.148563316,0,0.030068883,0.0604632,0.003854714,0,0.001208268,0,0.787443251,0.697917996,1.379963146
TCGA-YB-A89D-01,0.022122458,0,0.001220757,0.034791319,0,0.208373632,0,0.013720085,0.063761344,0,0,0.035365583,0.058691621,0.118499553,0.017081975,0.254912256,0.042495894,0.072265199,0,0.08046887,0,0.008352836,0,0.760635994,0.72278933,1.032123383
TCGA-YH-A8SY-01,0,0.026329969,0,0.006597198,0,0.067964985,0,0.042175523,0.06792361,0,0,0.04612409,0.001964131,0.206461752,0.004398982,0.206269354,0,0.043355549,0,0.058909646,0,0.004571533,0,0.707802809,0.732952052,0.783046324
TCGA-YY-A8LH-01,0.011249392,0.026321608,0,0.038114498,0,0.192931359,0,0.016359359,0.095584677,0,0,0.044636628,0.03182906,0.070174012,0.005977493,0.063875293,0,0.024881269,0.058821653,0,0,0,0,0.433768031,0.900414246,0.6807563
TCGA-Z5-AAPL-01,0.620016181,0.235462683,0,0.200099508,0.075943369,0.445917325,0.090369455,0.138667802,0.183186992,0,0.049784278,0.011158494,0.029818714,0.162034691,0.055206186,0.203046418,0,0.073130663,0.011809737,0,0,0,0,0.853014619,0.650885403,2.585652498
